name,website
Amerikids,http://www.amerikids.com/
Nadege's Strollers,
Approved Learning,http://www.approvedlearning.com
IAC,http://iac.com/
Bio-Signal Group Corp.,http://www.microeeg.com
Ojas Commodities,
Fueled,
Thirty Something Industries/WeRIde,http://www.werideasone.com
trustlr,http://trustlr.com
Study Abroad Apartments,http://www.studyabroadapartments.com/
Atlas Scientific,http://atlas-scientific.com/
Movo,http://www.getmovo.com
Clique Chic LLC,http://www.cliquechic.com
PuzWord,
Michael Toney,http://www.annalectis.com
BookaLokal Inc.,http://bookalokal.com
Dream Forward Financial,http://www.dreamforwardfinancial.com/
NANOWALK,http://www.nanowalk.fr
FreeATM,http://www.freeatm.com
Claire - 30SecondsToFly,http://www.30secondstofly.com/
Software Proposal Portal Inc,http://swproposal.com
The Internet Superstores,http://TheInternetSuperstores.com
Ex Vivo Dynamics,http://ExVivoDynamics.com
Source4Style,http://www.source4style.com
Marilyn Naked: The Musical,
"Meroe Capital Group, Ltd.",http://MeroeCapital.com
MarcoPolo,http://gomarcopolo.com/
Collectively,http://www.collectively.com
UberAcademic,http://www.uberacademic.com
Eunoe,
About.com,http://www.about.com/
Rue La La,https://www.ruelala.com/?crld=true
CabCorner LLC,http://www.cabcorner.com/
Sitbacker,
SINEW ENTERPRISES LLC,
Funnely,http://funne.ly
Jackalope,http://sendjack.com
"Qbix, Inc.",http://qbix.com
agorafy,http://www.agorafy.com
Colddrive,http://www.colddrive.com/
MarketFactory,http://marketfactory.com/joinus.php
World Health Networks,http://www.worldhealthnetworks.com
"jProductivity, L.L.C.",http://www.jproductivity.com/
Dinosaur Securities LLC,http://dinogroup.com/wp/
Eduardo Angel Photography LLC,http://www.eduardoangel.com/
Keith White's Company,http://trakgo.com
REVOLVER,http://www.inrevolver.com
Learn It Live,http://www.learnitlive.com
"Laidlaw Energy Group, Inc.",http://laidlawenergy.com
fasterthan.tv,http://www.fasterthan.tv
Health Notion Corp.,
Styled NYC,http://www.stylednyc.com
Flyte Fitness,http://www.flytefitness.com
MADAM,http://madamadrogers.wix.com/madam-website
advisorCONNECT,http://www.advisorconnect.co
Coregan,
The J.A.S.M Company,http://Instagram.com/jasmluxurybrand
Global Village Interactive,http://www.globalvillageconsultants.com/
Ramey Productions,http://www.rameyprod.com
Booty Slide® Fitness,http://www.bootyslide.com
"Local Farms Fund - NY Foodshed, LLC",http://www.localfarmsfund.com
SOLVD,
The CellBoat Company,http://www.cellboats.com
SeamlessDocs,http://www.SeamlessDocs.com
Sports Scholar,http://www.sports-scholar.com
Cessair Therapeutics,
Sportsvite,http://www.sportsvite.com
Mediabistro,http://www.mediabistro.com/
Davids Boxing Gym,
Project Aurora Games,http://www.projectauroragames.com/
goCharge,http://www.gochargenow.com
NYC Media Lab,http://nycmedialab.org/
Matchpoint,
Tangram Factory,
House of Fades Luxury Cuts,https://www.facebook.com/HouseOfFades?ref=br_rs
BeautifulNow,http://beautifulnow.is
NeoHire Tech Recruiting,http://www.neohire.com/
Casual Hookups®,http://www.casualhookups.info/
Rich Brilliant Willing,http://www.RichBrilliantWilling.com
Casserole Labs,http://casserolelabs.com/
Electronic Rhythm Inc.,http://www.electronicrhythm.com/
d/b shopping and shipping systems,http://dbshopship.com
"SELECT Innovations, Inc.",http://www.meetselect.com
Central E inc ,http://www.andy--liu.com
Inwindow Outdoor,http://www.inwindowoutdoor.com/home/
CredAppeal,http://www.credappeal.com
Pixelle,http://www.pixelle.co
Natural BayBee ,http://www.naturalbaybee.com
"Metcom Network Services, Inc.",http://www.metcom.com
Social Amp,http://www.socialamp.com/
Sir Kensington's,
Musicsoft Arts,http://blog.musicsoftarts.com
ROKKAN,http://rokkan.com/
Open Online Academy,http://www.ooac.org
Cohere Studio,http://coherestudio.com
Arderoy,
"Moveline Group, Inc.",http://moveline.com
"CURA Physical and Massage Therapy,LLP ",http://www.curanyc.com
Experenti,http://www.experenti.com
Lithium Interactive,http://www.lithiuminteractive.com
TruckOut,http://truckout.com
Noise,http://noisenewyork.com/
The Standard,
Eco Trash,
Truth NYC,http://truthnyc.com/
The Webby Awards,http://www.webbyawards.com/
Four32C,http://www.four32c.com/
TouchTunes Interactive Networks,http://www.touchtunes.com/
Combo.com,http://www.combo.com
New York Financial Press,http://on.aol.com/partner/new-york-financial-press-517169935?icid=featured_studio_4
HELIX,http://www.helixmen.com
CASH COACH,
ArmPeace,
AfterSteps_ny,https://www.seedinvest.com/aftersteps
Couptivate,https://www.Couptivate.com
Lux & Eco,http://www.luxandeco.com
Fat Camel Falafel,
Nexxite,http://www.nexxite.com/
Homework-Desk.com,http://www.homework-desk.com
"Miner Labs, Inc.",http://www.MinerApp.com
BusinessWeek.com (acquired by Bloombergs),http://www.businessweek.com/
Lagarhythm Incorporated ,
Jupiter CNG,
Albert Herrera,http://www.rupturian.com
InstaTok,
Chat ID,http://chatid.com/
UrbanLance,http://urbanlance.com
Your Local Advisors,
LiveDatingAdvice.com,http://www.livedatingadvice.com
Tenthwave,http://www.tenthwave.com/
Xpect,
SPORT195,http://www.sport195.com
iCreo,
Digg,http://www.digg.com/jobs
Amer Pharmacy Corp.,
"Fig Food Company, LLC",http://figfood.com
Undecided 101,
dyli,http://www.dyliapp.com
Worstofall Design,http://worstofalldesign.com/
International Business Times,http://www.ibtimes.com/
ultimate,
"Moxie Media Online, LLC",
PublisherSpecs.com,
Centrallo,http://www.centrallo.com
THE DESSERTIST,http://www.thedessertist.com
Moment,http://www.momentdesign.com/
DreamAfrica (A Pearl Dream App),http://wedreamafrica.co
Blue Phoenix Media,http://www.bluephoenixmedia.com/
Agilitus,http://www.agilitus.com
Tarla Events,
Dextro,
The Wash Depot Laundromat,http://www.thewashdepotlaundromat.com/
MainStreet Platform,https://www.mainstreetplatform.com
"Therapeuticom, Inc",
Alluring Logic,http://alluringlogic.com
"S K Y E N G I N E, L.L.C.",http://www.skyengine.net
Urban Green Energy,
StoriCups,http://www.storicups.com
oGolf,http://www.ogolf.me
MeraMobile Inc,http://www.benimcep.com and www.meramobile.pk
Dēvī Beauté ,
Parse.ly,http://www.parsely.com
Trello,
Global Proving Ground Mixed Martial Arts League,http://www.globalprovingground.com
Jacob S. Rand M.D.,
HuddleUp,http://gohuddleup.com
Twine Data ,http://www.twinedata.com
We are cool,
Motion Traxx,http://MotionTraxx.com
The Fresh Connection,http://thefreshconnectionnyc.com/
Achieve Lending,http://AchieveLending.com
Well + Good,http://www.wellandgoodnyc.com/
CHIPS NY,http://chips-ny.com
Livestream,http://new.livestream.com/
Goldiva Investments Inc,
"ALFY, Inc.",http://alfy.com/
StyleCaster,http://stylecaster.com/
Twigmore,http://www.twigmore.com
CityRaven,http://www.cityraven.com
ioby,http://ioby.org
Dolphin Micro,http://www.dolphinmicro.com/
Melimel,http://www.melimelbrand.com/
"tuneteams, Inc.",http://www.tuneteams.com
"DomainPaid, Inc.",http://www.DomainPaid.com
Notice Kiosk,http://www.noticekiosk.com
goodtut,http://www.goodtut.com
Usablenet,http://www.usablenet.com/
Change.org,http://www.change.org/
"The ""EVAC TRAC""",
Fog Creek Software,http://www.fogcreek.com
"4f tech, LLC",http://4f.io/beta
"Uncharted Play, Inc.",http://unchartedplay.com
CallSeniorCare.com,http://www.callseniorcare.com/
Try The World,http://www.trytheworld.com
CreatePros LLC,http://www.createpros.com
KRMGMT,
Buzzed,
NoorVitamins,http://www.NoorVitamins.com
DiscoRat LLC,http://www.discorat.com
Baking for Good,http://bakingforgood.com/
P&B LLC,
Waveberg Development,http://www.waveberg.com
The Levo League,http://community.levoleague.com
klubw,
Perhaps,
give2gether,http://www.give2gether.com
Guggenheim Partners,
Everyday Decorating,http://www.everydaydecorating.com
Bitly,https://bitly.com/
HostBuddies,http://www.hostbuddies.com
Apple,http://www.apple.com/
yhat,http://yhathq.com
ScheduleGenius,http://www.schedulegenius.com
XYverify,http://xyverify.com
bring10,http://www.bring10.com
"SBC Global Consultancy, LLC",
Xipdo,http://www.xipdo.com/
BotFactory,http://botfactory.co
Enigma.io,http://enigma.io/
"Symkala, Inc.",http://www.symkala.com
,
ASM Global Ventures,http://www.asmglobalventures.com
RayHoff,http://www.rayhoff.com/
"oro-health international, inc.",http://Oro-Healthdirect.com
Pricing Engine Inc.,http://www.pricingengine.com
blacbocs,http://blacbocs.com/
PARLOR,http://parlor.me
"Chiefofstaff.com, LLC",http://www.chiefofstaff.com
INTRO Labs,https://getintro.net/
4GQR Ventures LLC dba PhotoQR.com,http://www.photoqr.com
Fit4D,http://www.fit4d.com
CuriousRubik,http://www.curiousrubik.com
Picks,http://itspicks.com
AIDS Ride South Africa,http://www.arsa.org.za
PivotBook,
Riazul Imports LLC,http://www.riazul.com
Break The Crates,http://www.breakthecrates.com/
Michael Van Valkenburgh Associates,http://www.mvvainc.com/
blue email,http://none
YCharts,http://ycharts.com/
CRT/tanaka,http://www.crt-tanaka.com/
IEX Group,
WalkandExplore LLC,http://www.walkandexplore.nyc/
Pariveda Solutions,http://parivedasolutions.com/Pages/default.aspx
Fever Creative,http://www.fevercreative.com/
Dezignable,http://www.dezignable.com
Master12,http://www.master12.com
"Papillon Financial, LLC",http://www.papillonfinancial.com
Tactile Finance,http://www.tactilefinance.com
Galories Inc.,
Linute,http://www.linute.com
Public House Wine,http://www.publichousewine.com
Head Turners Styles by Cathy,http://www.headturnersstylesbycathy.com
Caritas,
TestCo 1,
KT DESIGNS AT WORK,http://quirky.com
 The blue heart cafe ,
Greenhill + Partners | The Idea Factory,http://www.greenhill-partners.com/
Questionator,http://www.questionator.co
MAH Marketing,http://mahmarketing.com
Lacquerous,http://www.lacquerous.com
ThermoSiv Technologies Inc,http://www.thermosiv.com
Puff Cha Inc. ,http://www.facebook.com/puffchanyc
Evivio,http://eviv.io
Learned Evolution,http://learnedevolution.com/
Profitas,http://www.profitasllc.com/
Talking Media Group,http://talkingmediagroup.com/
Rock the Rock LLC,http://www.rocktherocknyc.com
SmartFarms,
MONEY & MORE LLC,http://www.dineroymas.com
HIPAAPractice,http://www.hipaapractice.com
c/studio/design,http://cstudiodesign.com
Personaa,http://www.personaa.com
Ghostship LLC,http://www.handsdownprod.com
Yackit,http://yackit.com/
SportSetter,http://www.sportsetter.com
Gift Side Story,http://www.GiftSideStory.com
Walc,http://www.walc.me
Talking Pictures LLC,http://www.pixstori.com/introducing-pixstori/
"Videology, Inc.",http://videologygroup.com/
MakerBot Industries,http://www.makerbot.com/
Five Island Sandals,http://www.fiveislandsandals.com (under development)
The Techno Tourist,http://bit.ly/Y3LTH7
Little Starship Productions,http://www.littlestarship.com
Fly Labs,http://www.editonthefly.com
Plum Perfect,http://www.PlumPerfect.com
"Cross Pond Media, LLC.",http://www.crosspondmedia.com/
PCFUELS,
Huge,
HOLSTEE,http://shop.holstee.com/
Project Big Bird,
Citizen Cyberscience Institute,http://vast-stream-1987.herokuapp.com/
Lifestander,http://lifestander.com
Liquor.com,http://liquor.com
Litm.us,http://beta.litm.us
RED,
Lipsey Enterprises LLC,http://Paullipsey.blogspot.com
BuzzTable,http://www.buzztable.com
Canal,http://www.opencanal.com
TextPride,http://www.textpride.com
HFIN One,http://www.hfinone.com
"Brooklyn Taco Company, Inc.",http://www.brooklyntaco.com
Onepager,http://onepagerapp.com/
MomoNOTES,
Huneycomb.com,http://Huneycomb.com
Charlotte's Book,http://charlottesbook.com
outgrow.me,http://outgrow.me/
We Less Than Three,http://welessthanthree.com/
The Pume Group,
Bull Moose Brewing,
Tailwind (PinLeague),http://www.tailwindapp.com/?utm_expid=66973155-5.qP7c6plTSp6t-xtjlYx9vw.0&utm_referrer=http%3A//mappedinny.com/
House on Fire,
VITAGEAR LLC,
4URSPACE,http://www.4urspace.com
RateMyDoctors.com,
Percepted,http://www.percepted.com/
Aura Central Market of Aura Inc.,
The Headright,http://theheadright.com
Socure,http://www.socure.com/
Learning Management Systems Inc.,http://www.besedulous.com
Pulpweave,http://www.pulpweave.com
Product Structure ,
IDDEX,http://www.iddex.com/index.html
Torsh Inc.,http://www.torsh.co
Ryan Haber Collection,http://www.ryanhabercollection.com
directions,http://getgoingnow2000.blogspot.com
Revelr,http://www.revelr.com
Personal Democracy Forum,http://www.personaldemocracy.com
POWRPLNT,http://www.powrplnt.org
Bon Voyage,
Femsplain,http://femsplain.com
IntelliFresh,
Raygun,http://madebyraygun.com/
The Happy Pet People LLC,http://www.kittyo.com
MMCL Group LLC,http://www.mmclgroup.com
agrowculture,http://agrowculture.org/
Mack Weldon,http://mackweldon.com/
Next Island LLC,http://www.nextisland.com
Investment Social,http://invsocial.com/
NiteTables,http://www.nitetables.com
C-Suite Mentor,http://www.csuitementor.com
"FUNK-tional Enterprises, LLC",http://www.cityslips.com
Kizbit Scooters,http://KizbitScooters.com
"Verizon Communications, Inc.",http://www.verizon.com/home/verizonglobalhome/ghp_landing.aspx
Reservation Unlimited,http://www.reservationunlimited.com
Section II,http://www.sectionii.com
Grade Spotter,http://gradespotter.com/
Heavy Melody Music & Sound Design,http://www.heavymelodymusic.com/
Bestflightbook.com,http://bestflightbook.com
Clark's Botanicals,http://www.clarksbotanicals.com/
Noom,http://www.noom.com/
Parhelia,http://www.parheliallc.com
Pixafy,http://www.pixafy.com/
SimplyCalled,http://simplycalled.com
WasteGate,http://www.wastegateapp.com
Dion Mining,
NG Career Strategy,http://www.ngcareerstrategy.com
Bionee LLC,http://www.bionee.com
"OneGlobeStreet, LLC.",http://oneglobestreet.com
IGOR LYUBARSKIY,
VOICE - Be Heard LLC,http://voicetheapp.com
Fuzz Productions,http://fuzzproductions.com/
BlendED K-12,http://Blened.launchrock.com/
"Digital Behavioral Health, Inc.",http://www.digitalbehavioralhealth.com
Runa LLC,http://www.runa.org
Bluewolf,
Signkeys,http://signkeys.tumblr.com/
Slated,http://www.slated.com
Pooran Energy,http://www.pooran-energy.com/
Zash,http://www.getzash.com
adMixt,https://admixt.com
Rozilo Inc,http://www.rozilo.com/
42stats,http://42stats.com
Ideeli,http://www.ideeli.com/
kyoupd,http://www.kyoupd.com
chalo,http://www.chaloapps.com - www.rewardvolunteers.coop
Tactic,http://www.tacticcompany.com/
LottoRail,
QBRH,
Supertouch,http://www.supertou.ch/home/
CleverHive,
PayPerks,http://www.PayPerks.com
Live Loud,
Precision Modern Technology,
Manicube,http://www.manicube.com
EZScholar,
RENEU INC,http://WWW.NEUAURASHOES.COM
NYCHired,http://nychired.com/
6-ocean,http://www.6-ocean.com
DesignNBuy WebToPrint Pvt Ltd,http://www.designnbuy.com
Mario Armstrong Media,http://marioarmstrong.com
MakeSpace,https://www.makespace.com/
Maxamoo Inc.,
Roopstigo,http://www.roopstigo.com
onefinestay,
Infrastructure systems managers,
ThinkUp,http://thinkup.com
Electric Orange Creative,http://electricorangecreative.com/
Les Envies,http://lesenvies.com
Juke,
Project One,http://www.project1.com/
Art Story,
Krate,http://www.kratedesign.com/
Good Apple Digital,
Patron Technology,http://www.patrontechnology.com
Open Journal,http://itp.nyu.edu/~rsm397/itp-blog
UltraT-Media,
Dating Outside The Box,http://www.dotb.tv
AlgoPrice,
Passported,http://www.passported.com
Neuronasal,http://www.neuronasal.com
Lousch Creations,http://www.lousch.net
DietBet,https://www.seedinvest.com/dietbet
Storyville,http://storyvilleapp.com/
iGiveMore,http://igivemore.org
Maid Sailors,https://maidsailors.com/
Useme Digital Inc,http://usemeapp.com
"Springtime Solutions, Inc.",http://scs1.springtimecap.com
Spotfront,http://www.spotfront.com
CHOICE Financial Solutions,http://www.choicefs.com
Solidoodle,http://www.solidoodle.com/
Campfire,http://campfirenyc.com
MetroTOTS LLC,http://www.metrotots.com
Tip or Skip,http://tips.by/
Myriad Supply Co.,http://www.myriadsupply.com/
VIRGIN OLIVE OIL INVESTMENT PROJECT,http://gust.com/c/invest_in_virgin_olive_oil
Del Rosario,http://www.delrosario-nyc.com
CarryBot,
Fluidinfo,http://fluidinfo.com/
Pla,http://www.letsp.la
PhotoSpotLand,http://www.photospotland.com
Winfield & Co.,http://www.winfieldco.com/
ChefPrive,
Electronic Distraction Blocker,
Peace Motion Pictures,
Namely,http://www.namely.com/
Stitch,http://stitchinc.co
Operartis,
picsell,http://www.gopicsell.com
GenR Media,http://genrmedia.com/
oddcast,http://www.oddcast.com/
SOLE USA Boutique,
Studio Circuit,http://studiocircuit.com
Philanthropy Post,http://www.philanthropypost.com
CytexOne,http://www.cytexone.com/
Eco-Chic Cosmetics,
Revaluate,http://revaluate.com
Lupanara Gelateria,http://lupanaragelato.com
Logrr,http://www.logrr.com
Sophire,http://www.sophire.com
Polished,
CityHint,http://cityhint.com
Everlasting Footprint,http://www.everlastingfootprint.com
World Biotechnology ,http://worldbiotechnology.co
Women Innovate Mobile (WIM) Accelerator ,http://wim.co
tapTank Inc.,http://www.taptank.com
Go2Buy,http://www.go2b.uy
Stylitics,https://www.stylitics.com/
Alacra Inc,http://www.alacra.com/
Dash Labs Inc.,http://dash.by
Tsampa Soups,http://www.tsampasoup.com
Conductrics,http://www.conductrics.com
Bateman Group,http://www.bateman-group.com/
Brain Surge,http://none
Vultures,http://www.vultures.info
Sun Giant Energy,http://sungiantenergy.com
MB&S corp.,
Sushifab,http://www.sushifab.com
Born In SKin,http://BorninSKin.com
Wonderreel,http://www.wonderreel.info
Carbon38,http://www.carbon38.com
Sonic Notify (Signal360),http://sonicnotify.com
Fujimura Institute,http://Internationalartsmovement.org
"Doorish Ophthalmic Technologies, Inc ",
Poucher,http://poucherapp.com
Bytemark,http://www.Bytemark.co
Pharmacist Partners LLC,http://www.pharmacistpartners.com
Localvox,http://www.localvox.com
RF Test Labs,
Nuvosys Solutions,http://www.nuvosys.com
Chartbeat,http://chartbeat.com
Hillary for America,
Sirènes de Soleil,http://www.sirenesdesoleil.com
Tumeric ALIVE,http://www.TumericALIVE.com
Hidden Goodness Cafe,
Tenlegs,https://www.tenlegs.com/
Heavenly Pals,http://www.heavenlypals.com
